Year,pre_post,Site,Stand,Age,Plot,Treatment,Ntrt,Ptrt,Species,TagID,TotalSA,NumberOfLeaves,WetMass,DryMass,SLA,LMA,LDMC,N,C,Al,Ca,K,Mg,Mn,Na,P,Sr,S,C:N,N:P,Notes,Tag_when_sampled
2009,pre,HB,HBM,Mid,3,CONTROL,No,No,PC,8536,NA,NA,NA,NA,NA,NA,NA,29.61,496.54,NA,10.03,10.87,2.34,0.11,NA,1.43,0.037,1.15,16.77,20.73,,
2009,pre,HB,HBM,Mid,3,CONTROL,No,No,RM,8511,NA,NA,NA,NA,NA,NA,NA,18.2,507.21,NA,4.37,4.86,1,0.28,NA,1.01,NA,NA,27.87,17.98,,
2009,pre,HB,HBM,Mid,3,CONTROL,No,No,RM,8519,NA,NA,NA,NA,NA,NA,NA,17.05,487,NA,6.07,5.11,1.16,0.61,NA,1.01,0.011,1.69,28.57,16.82,,
2009,pre,HB,HBM,Mid,3,CONTROL,No,No,SM,8483,NA,NA,NA,NA,NA,NA,NA,18.1,511.22,NA,2.77,6.05,0.58,0.34,NA,0.95,0.007,0.96,28.24,19.09,,
2010,pre,HB,HBM,Mid,3,CONTROL,No,No,SM,8483,NA,NA,NA,NA,NA,NA,NA,20.13,501.54,NA,4.23,8.04,0.8,0.51,0.106,1.1,96.61,NA,24.91,18.27,,
2010,pre,HB,HBM,Mid,3,CONTROL,No,No,SM,8525,NA,NA,NA,NA,NA,NA,NA,20.42,494.5,NA,4.88,8.17,0.71,0.38,0.149,1.17,96.61,NA,24.21,17.51,,
2010,pre,HB,HBM,Mid,3,CONTROL,No,No,SM,8527,NA,NA,NA,NA,NA,NA,NA,17.29,498.6,NA,4.2,7.95,0.57,0.48,0.072,0.95,94.946,NA,28.84,18.11,,
2009,pre,HB,HBM,Mid,3,CONTROL,No,No,WB,8500,NA,NA,NA,NA,NA,NA,NA,21.39,502.18,NA,3.72,6.91,1.36,0.31,NA,1.08,0.011,1.03,23.48,19.84,,
2010,pre,HB,HBM,Mid,3,CONTROL,No,No,WB,8500,NA,NA,NA,NA,NA,NA,NA,19.38,499.34,NA,6.28,8.33,1.41,0.38,0.183,1.04,96.274,NA,25.76,18.68,,
2009,pre,HB,HBM,Mid,3,CONTROL,No,No,WB,8501,NA,NA,NA,NA,NA,NA,NA,21.33,480.53,NA,4.29,4.44,1.4,0.32,NA,1.13,0.014,1.21,22.53,18.96,,
2010,pre,HB,HBM,Mid,3,CONTROL,No,No,WB,8501,NA,NA,NA,NA,NA,NA,NA,21.81,509.07,NA,5.62,6.16,1.32,0.62,0.176,1.12,96.274,NA,23.34,19.52,,
2009,pre,HB,HBM,Mid,3,CONTROL,No,No,WB,8513,NA,NA,NA,NA,NA,NA,NA,21.78,513.65,NA,3.03,6.73,0.74,0.22,NA,1.05,0.01,1.01,23.58,20.65,,
2010,pre,HB,HBM,Mid,3,CONTROL,No,No,WB,8513,NA,NA,NA,NA,NA,NA,NA,21.83,510.79,NA,4.02,6.02,0.95,0.45,0.27,1.11,96.274,NA,23.4,19.69,,
2009,pre,HB,HBM,Mid,3,CONTROL,No,No,YB,8496,NA,NA,NA,NA,NA,NA,NA,25.71,511.73,NA,3.07,6.21,0.92,0.24,NA,1.31,0.009,0.98,19.9,19.64,,
2010,pre,HB,HBM,Mid,3,CONTROL,No,No,YB,8496,NA,NA,NA,NA,NA,NA,NA,25.35,508.15,NA,3.63,8.98,1.16,0.35,0.365,1.36,94.946,NA,20.04,18.69,,
2009,pre,HB,HBM,Mid,3,CONTROL,No,No,YB,8504,NA,NA,NA,NA,NA,NA,NA,27.44,495.07,NA,6.06,6.46,1.5,0.38,NA,1.41,0.019,1.18,18.04,19.41,,
2010,pre,HB,HBM,Mid,3,CONTROL,No,No,YB,8504,NA,NA,NA,NA,NA,NA,NA,26.79,505.57,NA,4.93,8.68,1.09,0.42,0.249,1.39,99.458,NA,18.87,19.33,,
2009,pre,HB,HBM,Mid,3,CONTROL,No,No,YB,8521,NA,NA,NA,NA,NA,NA,NA,28.59,488.71,NA,5.42,6.34,1.95,0.51,NA,1.61,0.016,2.04,17.09,17.78,,
2010,pre,HB,HBM,Mid,3,CONTROL,No,No,YB,8521,NA,NA,NA,NA,NA,NA,NA,29.43,500.32,NA,6.36,8.49,1.87,0.47,0.216,1.49,99.458,NA,17,19.78,,
2010,pre,HB,HBM,Mid,4,P,No,Yes,BE,27,NA,NA,NA,NA,NA,NA,NA,26.68,487.92,NA,6.1,9.67,1.5,0.55,0.133,1.2,99.458,NA,18.29,22.26,,
2010,pre,HB,HBM,Mid,4,P,No,Yes,BE,39,NA,NA,NA,NA,NA,NA,NA,24.53,485.08,NA,5.73,7.21,1.17,0.48,0.093,1.05,99.458,NA,19.78,23.45,,
2010,pre,HB,HBM,Mid,4,P,No,Yes,BE,88,NA,NA,NA,NA,NA,NA,NA,24.83,485.52,NA,4.43,10.29,1.14,0.33,0.117,1.2,99.458,NA,19.55,20.64,,
2015,post,JB,JBM,Mid,3,CONTROL,No,No,BE,NO TAG 7,952.02,27,6.12,2.43,391.78,0.003,0.4,27.5,492.07,0.025,7.01,10.59,1.77,0.45,0.213,1.19,0.011,0.93,17.89,23.07,,
2009,pre,HB,HBM,Mid,4,P,No,Yes,PC,46,NA,NA,NA,NA,NA,NA,NA,30.27,498.63,NA,5.3,11.74,2.2,0.2,NA,1.63,0.016,1.15,16.48,18.61,,
2010,pre,HB,HBM,Mid,4,P,No,Yes,PC,46,NA,NA,NA,NA,NA,NA,NA,32.49,495.57,NA,7.73,14.25,3.27,0.29,0.126,1.93,96.61,NA,15.25,16.81,,
2009,pre,HB,HBM,Mid,4,P,No,Yes,PC,92,NA,NA,NA,NA,NA,NA,NA,29.44,494.91,NA,6,13.02,2.53,0.17,NA,1.48,0.017,1.17,16.81,19.87,,
2010,pre,HB,HBM,Mid,4,P,No,Yes,PC,92,NA,NA,NA,NA,NA,NA,NA,29.93,483.48,NA,11.91,18.9,4.08,0.48,0.207,1.83,96.61,NA,16.15,16.4,,
2010,pre,HB,HBM,Mid,4,P,No,Yes,PC,94,NA,NA,NA,NA,NA,NA,NA,30.93,487.02,NA,10.5,15.99,3.91,0.5,0.229,1.87,96.61,NA,15.74,16.58,,
2009,pre,HB,HBM,Mid,4,P,No,Yes,SM,23,NA,NA,NA,NA,NA,NA,NA,22.84,485.43,NA,3.7,7.85,0.81,0.7,NA,1.05,0.011,2.96,21.25,21.76,,
2010,pre,HB,HBM,Mid,4,P,No,Yes,SM,23,NA,NA,NA,NA,NA,NA,NA,22.78,490.37,NA,5.47,8.91,1.04,0.59,0.072,1.19,96.61,NA,21.52,19.22,,
2010,pre,HB,HBM,Mid,4,P,No,Yes,SM,31,NA,NA,NA,NA,NA,NA,NA,20.35,487.94,NA,5.51,7.17,1.3,0.61,0.067,1.19,96.61,NA,23.98,17.05,,
2009,pre,HB,HBM,Mid,4,P,No,Yes,SM,31,NA,NA,NA,NA,NA,NA,NA,18.86,499.41,NA,3.73,5.01,0.84,0.42,NA,0.94,0.012,1.09,26.48,20.02,,
2016,post,JB,JBM,Mid,3,CONTROL,No,No,PC,E_B2,51.26,19,4.58,2.05,25,0.04,0.45,21.55,483,0.008,11.26,9.9,2.02,0.04,0.006,1.27,0.023,1.06,22.42,17.03,,
2016,post,JB,JBM,Mid,3,CONTROL,No,No,PC,next_C3,35.08,12,3.13,0.83,42.27,0.024,0.27,33.35,481.85,0.01,15.29,14.74,2.56,0.09,0.012,1.48,0.029,1.28,14.45,22.55,,
2016,post,JB,JBM,Mid,3,CONTROL,No,No,PC,S_B2,32.47,19,2.56,0.09,356.76,0.003,0.04,32.11,487.1,0.013,11.81,13.21,3.19,0.19,0.02,1.08,0.031,1.46,15.17,29.74,,
2009,pre,HB,HBM,Mid,4,P,No,Yes,WB,17,NA,NA,NA,NA,NA,NA,NA,24.64,499.19,NA,4.2,6.46,1.14,0.32,NA,0.9,0.016,1.07,20.26,27.24,,
2010,pre,HB,HBM,Mid,4,P,No,Yes,WB,17,NA,NA,NA,NA,NA,NA,NA,24.02,504.5,NA,4.65,8.74,1.05,0.32,0.149,1.02,95.68,NA,21,23.63,,
2010,pre,HB,HBM,Mid,4,P,No,Yes,WB,19,NA,NA,NA,NA,NA,NA,NA,24.65,502.32,NA,4.85,8.04,1.37,0.47,0.271,1.18,95.68,NA,20.38,20.91,,
2009,pre,HB,HBM,Mid,4,P,No,Yes,WB,57,NA,NA,NA,NA,NA,NA,NA,23.49,498.54,NA,3.99,7.98,1.15,0.3,NA,1,0.013,1.16,21.22,23.45,,
2010,pre,HB,HBM,Mid,4,P,No,Yes,WB,57,NA,NA,NA,NA,NA,NA,NA,25.49,506.64,NA,4.43,9.63,0.91,0.34,0.524,0.98,95.68,NA,19.87,25.99,,
2010,pre,HB,HBM,Mid,4,P,No,Yes,YB,25,NA,NA,NA,NA,NA,NA,NA,27.49,486.5,NA,9.42,10.22,2.17,0.52,0.393,1.34,95.68,NA,17.7,20.51,,
2009,pre,HB,HBM,Mid,4,P,No,Yes,YB,36,NA,NA,NA,NA,NA,NA,NA,26.68,495.97,NA,5.93,6.59,1.68,0.36,NA,1.43,0.019,1.01,18.59,18.67,,
2009,pre,HB,HBM,Mid,4,P,No,Yes,YB,73,NA,NA,NA,NA,NA,NA,NA,25.93,482.01,NA,6.07,9.31,1.59,0.56,NA,1.47,0.019,1.8,18.59,17.67,,
2010,pre,HB,HBM,Mid,4,P,No,Yes,YB,73,NA,NA,NA,NA,NA,NA,NA,27.23,493.63,NA,6.76,13.21,1.39,0.38,0.197,1.36,95.68,NA,18.13,19.98,,
2010,pre,HB,HBM,Mid,4,P,No,Yes,YB,639,NA,NA,NA,NA,NA,NA,NA,26.25,490.71,NA,7.51,10.32,1.71,0.47,0.212,1.32,95.68,NA,18.7,19.86,,
2009,pre,HB,HBO,Old,1,P,No,Yes,BE,8342,NA,NA,NA,NA,NA,NA,NA,19.45,500.3,NA,3.73,4.79,1.2,0.26,NA,0.91,0.013,0.94,25.72,21.35,(AB2),
2010,pre,HB,HBO,Old,1,P,No,Yes,BE,8342,NA,NA,NA,NA,NA,NA,NA,20.63,456.84,NA,6.15,5.33,1.56,0.36,0.064,1.17,95.541,NA,22.15,17.64,,
2009,pre,HB,HBO,Old,1,P,No,Yes,BE,8385,NA,NA,NA,NA,NA,NA,NA,20.15,502,NA,4.24,5.41,1.12,0.27,NA,0.92,0.012,0.94,24.91,21.98,(AB1),
2010,pre,HB,HBO,Old,1,P,No,Yes,BE,8385,NA,NA,NA,NA,NA,NA,NA,20.85,498.69,NA,4.76,6.23,1.32,0.28,0.094,1.01,99.661,NA,23.92,20.73,,
2010,pre,HB,HBO,Old,1,P,No,Yes,BE,8393,NA,NA,NA,NA,NA,NA,NA,18.98,503.67,NA,3.5,6.7,1.28,0.25,0.064,0.94,99.661,NA,26.53,20.18,,
2010,pre,HB,HBO,Old,1,P,No,Yes,SM,8335,NA,NA,NA,NA,NA,NA,NA,18.89,487.17,NA,5.18,8.42,1.05,0.43,0.126,1,99.661,NA,25.79,18.84,,
2009,pre,HB,HBO,Old,1,P,No,Yes,YB,8338,NA,NA,NA,NA,NA,NA,NA,22.29,494.98,NA,5.96,4.7,2.38,0.38,NA,1.14,0.022,0.83,22.2,19.49,(YB2),
2010,pre,HB,HBO,Old,1,P,No,Yes,YB,8338,NA,NA,NA,NA,NA,NA,NA,24.92,492.91,NA,9.14,7.69,3.18,0.5,0.175,1.5,95.541,NA,19.78,16.67,,
2009,pre,HB,HBO,Old,1,P,No,Yes,YB,8370,NA,NA,NA,NA,NA,NA,NA,21.64,481.19,NA,7.08,6.23,2.44,0.49,NA,1.16,0.026,1.77,22.23,18.73,,
2010,pre,HB,HBO,Old,1,P,No,Yes,YB,8370,NA,NA,NA,NA,NA,NA,NA,24.62,494.27,NA,9.15,7.64,3.17,0.5,0.355,1.27,95.68,NA,20.08,19.38,,
2010,pre,HB,HBO,Old,1,P,No,Yes,YB,8375,NA,NA,NA,NA,NA,NA,NA,22.93,492.15,NA,8.99,7.75,2.7,0.48,0.406,1.36,99.661,NA,21.46,16.87,,
2010,pre,HB,HBO,Old,2,N,Yes,No,BE,8402,NA,NA,NA,NA,NA,NA,NA,23.19,493.7,NA,7.76,5.84,1.95,0.37,0.087,1.15,95.541,NA,21.29,20.08,,
2008,pre,HB,HBO,Old,2,N,Yes,No,BE,8404,NA,NA,NA,NA,NA,NA,NA,22.49,511.4,NA,9.02,4.99,3.71,NA,NA,1.32,NA,NA,22.74,17.04,,
2009,pre,HB,HBO,Old,2,N,Yes,No,BE,8404,NA,NA,NA,NA,NA,NA,NA,22.12,506.13,NA,4.6,5.47,1.41,0.28,NA,1.1,0.013,1.02,22.88,20.1,(AB1),
2010,pre,HB,HBO,Old,2,N,Yes,No,BE,8404,NA,NA,NA,NA,NA,NA,NA,23.93,501.06,NA,6.84,6.44,1.75,0.41,0.1,1.18,99.661,NA,20.94,20.31,,
2010,pre,HB,HBO,Old,2,N,Yes,No,BE,8436,NA,NA,NA,NA,NA,NA,NA,22.22,486.12,NA,7.04,7.87,1.67,0.36,0.093,1.29,95.541,NA,21.88,17.29,,
2008,pre,HB,HBO,Old,2,N,Yes,No,SM,8419,NA,NA,NA,NA,NA,NA,NA,20.37,503.07,NA,6.82,4.31,1.54,NA,NA,1.07,NA,NA,24.69,18.97,,
2010,pre,HB,HBO,Old,2,N,Yes,No,SM,8419,NA,NA,NA,NA,NA,NA,NA,17.47,493.11,NA,6.96,10.22,1.23,0.6,0.115,1.37,99.661,NA,28.23,12.78,,
2010,pre,HB,HBO,Old,2,N,Yes,No,SM,8423,NA,NA,NA,NA,NA,NA,NA,20.16,495.7,NA,4.36,7.49,1.14,0.5,0.082,1.16,95.68,NA,24.59,17.38,,
2010,pre,HB,HBO,Old,2,N,Yes,No,SM,8425,NA,NA,NA,NA,NA,NA,NA,18.97,468.76,NA,5.32,7.6,1.19,0.54,0.098,1.15,95.68,NA,24.72,16.51,,
2015,post,JB,JBM,Mid,4,P,No,Yes,BE,NO TAG 10,812.48,9,6.91,2.91,279.2,0.004,0.42,29.02,492.45,0.016,7.07,10.57,1.58,0.48,0.138,1.62,0.009,1.05,16.97,17.95,,
2015,post,JB,JBM,Mid,4,P,No,Yes,BE,NO TAG 11,665.82,13,5.26,2.19,304.03,0.003,0.42,27.37,488.3,0.02,7.14,9.46,1.75,0.47,0.107,1.42,0.009,1,17.84,19.32,,
2015,post,JB,JBM,Mid,4,P,No,Yes,BE,NO TAG 12,959.11,15,6.65,2.65,361.93,0.003,0.4,27.63,488.61,0.021,8.23,9.99,2.32,0.45,0.146,1.36,0.011,0.92,17.68,20.29,,
2008,pre,HB,HBO,Old,2,N,Yes,No,YB,8413,NA,NA,NA,NA,NA,NA,NA,28.53,510.71,NA,7.27,7.55,2.08,NA,NA,1.36,NA,NA,17.9,20.91,,
2009,pre,HB,HBO,Old,2,N,Yes,No,YB,8413,NA,NA,NA,NA,NA,NA,NA,26.8,494.14,NA,9.24,3.48,2.83,0.47,NA,1.08,0.026,1.03,18.44,24.71,(YB1),
2010,pre,HB,HBO,Old,2,N,Yes,No,YB,8413,NA,NA,NA,NA,NA,NA,NA,23.77,490.48,NA,8.8,5.04,2.63,0.59,0.553,1.32,99.661,NA,20.63,18.06,,
2009,pre,HB,HBO,Old,2,N,Yes,No,YB,8415,NA,NA,NA,NA,NA,NA,NA,27.66,501.73,NA,5.24,4.93,2.05,0.35,NA,1.16,0.015,1.03,18.14,23.82,,
2010,pre,HB,HBO,Old,2,N,Yes,No,YB,8415,NA,NA,NA,NA,NA,NA,NA,26.17,497.91,NA,5.7,6.78,2.3,0.4,0.458,1.24,99.661,NA,19.02,21.06,,
2010,pre,HB,HBO,Old,2,N,Yes,No,YB,8428,NA,NA,NA,NA,NA,NA,NA,24.51,501.58,NA,8.17,7.06,2.28,0.39,0.384,1.16,99.661,NA,20.47,21.04,dom trunk with YB8429,
2009,pre,HB,HBO,Old,3,NP,Yes,Yes,BE,8449,NA,NA,NA,NA,NA,NA,NA,18.49,496.59,NA,3.89,3.14,1.52,0.45,NA,0.98,0.01,1.59,26.86,18.93,,
2010,pre,HB,HBO,Old,3,NP,Yes,Yes,BE,8449,NA,NA,NA,NA,NA,NA,NA,21.54,498.96,NA,7.93,3.11,2.39,0.61,0.921,0.96,99.661,NA,23.16,22.46,,
2009,pre,HB,HBO,Old,3,NP,Yes,Yes,BE,8456,NA,NA,NA,NA,NA,NA,NA,18.56,501.54,NA,8.48,1.77,4.87,0.54,NA,0.97,0.024,1.04,27.02,19.09,,
2010,pre,HB,HBO,Old,3,NP,Yes,Yes,BE,8456,NA,NA,NA,NA,NA,NA,NA,21.24,495.45,NA,7.44,4.31,3.83,0.49,0.072,1.29,95.68,NA,23.32,16.48,NOT HEALTHY,
2010,pre,HB,HBO,Old,3,NP,Yes,Yes,BE,8458,NA,NA,NA,NA,NA,NA,NA,22.84,500.8,NA,5.81,5.16,1.21,0.45,0.051,1.01,95.68,NA,21.93,22.61,new,
2008,pre,HB,HBO,Old,3,NP,Yes,Yes,BE,8462,NA,NA,NA,NA,NA,NA,NA,21.77,506.85,NA,6.82,2.3,1.92,NA,NA,1.18,NA,NA,23.28,18.4,,
2009,pre,HB,HBO,Old,3,NP,Yes,Yes,BE,8462,NA,NA,NA,NA,NA,NA,NA,25.97,491.03,NA,6.22,5.11,0.94,0.54,NA,1.08,0.012,2.36,18.91,24.13,(AB2),
2010,pre,HB,HBO,Old,3,NP,Yes,Yes,BE,8462,NA,NA,NA,NA,NA,NA,NA,24.46,496.46,NA,6.83,6.49,0.85,0.51,0.079,1.01,95.68,NA,20.3,24.33,,
2010,pre,HB,HBO,Old,3,NP,Yes,Yes,RM,8457,NA,NA,NA,NA,NA,NA,NA,16.73,504.45,NA,5.02,5.2,1.25,0.26,0.14,1.03,96.61,NA,30.15,16.19,,
2010,pre,HB,HBO,Old,3,NP,Yes,Yes,SM,8451,NA,NA,NA,NA,NA,NA,NA,23.18,488.79,NA,16.42,23.05,4.73,0.1,0.325,1.36,95.68,NA,21.08,17.08,,
2010,pre,HB,HBO,Old,3,NP,Yes,Yes,YB,8447,NA,NA,NA,NA,NA,NA,NA,26.19,497.87,NA,8.48,6.22,2.52,0.5,0.143,1.32,95.68,NA,19.01,19.8,,
2008,pre,HB,HBO,Old,3,NP,Yes,Yes,YB,8448,NA,NA,NA,NA,NA,NA,NA,27.58,509.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.46,NA,,
2008,pre,HB,HBO,Old,3,NP,Yes,Yes,YB,8454,NA,NA,NA,NA,NA,NA,NA,28.31,505.1,NA,6.38,2.84,2.03,NA,NA,1.1,NA,NA,17.84,25.85,,
2009,pre,HB,HBO,Old,3,NP,Yes,Yes,YB,8454,NA,NA,NA,NA,NA,NA,NA,23.24,494.51,NA,4.49,5.16,1.43,0.44,NA,1.07,0.012,1.44,21.28,21.63,(YB1),
2010,pre,HB,HBO,Old,3,NP,Yes,Yes,YB,8454,NA,NA,NA,NA,NA,NA,NA,23.67,493.68,NA,6.69,6.88,2.24,0.45,0.163,1.21,95.68,NA,20.86,19.48,,
2009,pre,HB,HBO,Old,3,NP,Yes,Yes,YB,8469,NA,NA,NA,NA,NA,NA,NA,25.8,501.56,NA,6.63,5.22,1.97,0.43,NA,1.14,0.018,0.98,19.44,22.72,,
2010,pre,HB,HBO,Old,3,NP,Yes,Yes,YB,8469,NA,NA,NA,NA,NA,NA,NA,23.47,496.15,NA,7.08,7.77,1.81,0.44,0.289,1.21,95.68,NA,21.14,19.35,,
2010,pre,HB,HBO,Old,4,CONTROL,No,No,BE,48,NA,NA,NA,NA,NA,NA,NA,20.95,488.28,NA,5.67,7.84,1.67,0.61,0.097,1.08,95.68,NA,23.31,19.36,,
2009,pre,HB,HBO,Old,4,CONTROL,No,No,BE,805,NA,NA,NA,NA,NA,NA,NA,21.92,491.31,NA,NA,NA,NA,NA,NA,NA,NA,2.16,22.41,NA,"Bill labeled digestion tube 1637; Needs Ashing, Digestion and ICP analysis",
2010,pre,HB,HBO,Old,4,CONTROL,No,No,BE,805,NA,NA,NA,NA,NA,NA,NA,23.12,497.14,NA,6.45,5.67,1.37,0.46,0.057,1.01,95.68,NA,21.5,22.83,,
2009,pre,HB,HBO,Old,4,CONTROL,No,No,BE,7754,NA,NA,NA,NA,NA,NA,NA,21.13,502.68,NA,4.59,4.3,1.29,0.29,NA,0.95,0.015,0.99,23.79,22.12,original tag was 96,96
2010,pre,HB,HBO,Old,4,CONTROL,No,No,BE,7754,NA,NA,NA,NA,NA,NA,NA,20.05,494.52,NA,5.58,5.5,1.44,0.38,0.07,0.97,95.68,NA,24.67,20.62,original tag was 96,96
2010,pre,HB,HBO,Old,4,CONTROL,No,No,SM,8,NA,NA,NA,NA,NA,NA,NA,19.89,499.63,NA,3.56,7.2,0.9,0.5,0.066,1.08,95.68,NA,25.12,18.41,,
2010,pre,HB,HBO,Old,4,CONTROL,No,No,SM,57,NA,NA,NA,NA,NA,NA,NA,20.9,484.42,NA,4.81,8.71,1.32,1.22,-0.007,0.97,0.018,NA,23.18,21.56,,
2009,pre,HB,HBO,Old,4,CONTROL,No,No,SM,242,NA,NA,NA,NA,NA,NA,NA,21.01,495.53,NA,2.37,6.95,0.74,0.37,NA,1.12,0.006,1.23,23.58,18.7,,
2010,pre,HB,HBO,Old,4,CONTROL,No,No,SM,242,NA,NA,NA,NA,NA,NA,NA,23.04,496.16,NA,3.83,8.09,0.94,1.39,-0.006,1,0.014,NA,21.53,23.01,,
2010,pre,HB,HBO,Old,4,CONTROL,No,No,YB,30,NA,NA,NA,NA,NA,NA,NA,25.92,487.05,NA,11.65,6.49,3.37,3.69,-0.004,1.18,0.034,NA,18.79,21.96,,
2015,post,JB,JBM,Mid,5,Ca,No,No,BE,NO TAG 13,740.86,15,5.92,2.67,277.48,0.004,0.45,27.63,484.05,0.018,8.07,7.86,1.49,0.26,0.119,1.19,0.011,0.91,17.52,23.17,,
2015,post,JB,JBM,Mid,5,Ca,No,No,BE,NO TAG 14,797.45,15,6.45,2.78,286.85,0.003,0.43,26.14,481.75,0.016,7.16,10.24,1.19,0.23,0.098,1.22,0.009,0.82,18.43,21.37,,
2010,pre,HB,HBO,Old,4,CONTROL,No,No,YB,69,NA,NA,NA,NA,NA,NA,NA,28.27,495.73,NA,5.71,11.3,1.65,1.96,-0.003,1.36,0.016,NA,17.53,20.72,,
2010,pre,HB,HBO,Old,4,CONTROL,No,No,YB,455,NA,NA,NA,NA,NA,NA,NA,22.16,486.47,NA,7.33,9.77,2.43,1.71,-0.003,1.31,0.026,NA,21.95,16.95,,
2010,pre,JB,JBM,Mid,1,NP,Yes,Yes,GB,8223,NA,NA,NA,NA,NA,NA,NA,27.22,27.22,NA,3.58,10.82,1.02,0.27,0.199,1.33,94.946,NA,1,20.42,,
2009,pre,JB,JBM,Mid,1,NP,Yes,Yes,PC,8193,NA,NA,NA,NA,NA,NA,NA,22.9,495.26,NA,7.65,7.97,2.51,0.15,NA,1.06,0.018,1.15,21.63,21.67,,
2009,pre,JB,JBM,Mid,1,NP,Yes,Yes,PC,8213,NA,NA,NA,NA,NA,NA,NA,22.83,475.41,NA,4.52,5.67,0.88,0.25,NA,0.97,0.009,0.91,20.82,23.5,,
2009,pre,JB,JBM,Mid,1,NP,Yes,Yes,PC,8216,NA,NA,NA,NA,NA,NA,NA,27.81,500.03,NA,7.46,11.15,2.17,0.37,NA,1.57,0.015,1.09,17.98,17.67,,
2009,pre,JB,JBM,Mid,1,NP,Yes,Yes,PC,8222,NA,NA,NA,NA,NA,NA,NA,23.12,488.83,NA,11.03,12.77,2.94,0.1,NA,1.17,0.025,0.93,21.14,19.78,,
2009,pre,JB,JBM,Mid,1,NP,Yes,Yes,SM,8207,NA,NA,NA,NA,NA,NA,NA,19.53,490.52,NA,5.8,5.95,0.86,0.27,NA,0.92,0.012,1.11,25.12,21.27,,
2009,pre,JB,JBM,Mid,1,NP,Yes,Yes,SM,8209,NA,NA,NA,NA,NA,NA,NA,20.42,482.94,NA,5.9,7.53,0.93,0.38,NA,0.86,0.014,1.17,23.65,23.8,,
2008,pre,JB,JBM,Mid,1,NP,Yes,Yes,SM,8210,NA,NA,NA,NA,NA,NA,NA,19.07,501.89,NA,6.92,6.6,1.3,NA,NA,1.14,NA,NA,26.32,16.73,(SM2),
2010,pre,JB,JBM,Mid,1,NP,Yes,Yes,SM,8210,NA,NA,NA,NA,NA,NA,NA,21.5,486.12,NA,9.16,7.49,1.46,0.38,0.143,1.23,94.946,NA,22.61,17.51,,
2009,pre,JB,JBM,Mid,1,NP,Yes,Yes,WB,8223,NA,NA,NA,NA,NA,NA,NA,28.98,507.72,NA,2.8,9.68,0.84,0.27,NA,1.2,0.003,1.23,17.52,24.1,,
2010,pre,JB,JBM,Mid,1,NP,Yes,Yes,WB,8225,NA,NA,NA,NA,NA,NA,NA,28.88,499.04,NA,6.92,10.75,1.98,0.37,0.258,1.31,94.946,NA,17.28,22.07,new,
2009,pre,JB,JBM,Mid,1,NP,Yes,Yes,WB,8230,NA,NA,NA,NA,NA,NA,NA,25.64,502.43,NA,5.25,8.72,1.57,0.28,NA,1.05,0.012,1.06,19.6,24.44,,
2009,pre,JB,JBM,Mid,1,NP,Yes,Yes,WB,8235,NA,NA,NA,NA,NA,NA,NA,26.64,500.37,NA,5.01,9.1,1.46,0.26,NA,1.14,0.01,1.21,18.78,23.41,(WB2),
2009,pre,JB,JBM,Mid,1,NP,Yes,Yes,YB,8204,NA,NA,NA,NA,NA,NA,NA,28.11,497.46,NA,7.01,8.92,2.56,0.34,NA,1.35,0.02,1.05,17.7,20.87,,
2010,pre,JB,JBM,Mid,1,NP,Yes,Yes,YB,8204,NA,NA,NA,NA,NA,NA,NA,26.35,493.84,NA,9.64,9.23,2.95,0.47,0.238,1.43,94.946,NA,18.74,18.46,,
2010,pre,JB,JBM,Mid,1,NP,Yes,Yes,YB,8206,NA,NA,NA,NA,NA,NA,NA,25.46,497.73,NA,6.77,7.61,2.26,0.45,0.229,1.4,94.946,NA,19.55,18.19,,
2009,pre,JB,JBM,Mid,1,NP,Yes,Yes,YB,8221,NA,NA,NA,NA,NA,NA,NA,26.79,498.91,NA,5.71,7.3,1.64,0.32,NA,1.15,0.011,0.96,18.62,23.3,,
2010,pre,JB,JBM,Mid,1,NP,Yes,Yes,YB,8221,NA,NA,NA,NA,NA,NA,NA,23.81,494.78,NA,7.58,8.47,2.02,0.38,0.193,1.19,94.946,NA,20.78,20.06,,
2009,pre,JB,JBM,Mid,2,N,Yes,No,PC,8244,NA,NA,NA,NA,NA,NA,NA,31.48,501.47,NA,8.42,7.34,1.64,0.29,NA,1.17,0.02,1.16,15.93,26.84,(PC1),
2010,pre,JB,JBM,Mid,2,N,Yes,No,PC,8244,NA,NA,NA,NA,NA,NA,NA,31.81,504.03,NA,9.11,11.58,3.1,0.08,0.228,1.59,97.78,NA,15.85,20.02,(PC1),
2008,pre,JB,JBM,Mid,2,N,Yes,No,PC,8250,NA,NA,NA,NA,NA,NA,NA,25.82,506.35,NA,4.52,6.22,1.92,NA,NA,1.19,NA,NA,19.61,21.73,(PC2),
2009,pre,JB,JBM,Mid,2,N,Yes,No,PC,8250,NA,NA,NA,NA,NA,NA,NA,28.32,503.8,NA,6.94,9.82,2.51,0.07,NA,1.13,0.017,1.23,17.79,24.98,(PC2),
2010,pre,JB,JBM,Mid,2,N,Yes,No,PC,8263,NA,NA,NA,NA,NA,NA,NA,29.44,495.64,NA,12.37,9.77,3.41,0.08,0.186,1.38,97.78,NA,16.83,21.38,,
